        <coordinates>
          55.16277,25.09855,0
          55.16279,25.09874,0
          55.16281,25.09939,0
          55.16282,25.09955,0
          55.16277,25.09954,0
          55.16273,25.09953,0
          55.16263,25.09955,0
          55.16268,25.0999,0
          55.16273,25.1001,0
          55.16284,25.10038,0
          55.16299,25.1007,0
          55.16317,25.10101,0
          55.16331,25.10121,0
          55.16332,25.10124,0
          55.16335,25.10133,0
          55.16338,25.10132,0
          55.1634,25.10132,0
          55.16341,25.10132,0
          55.16343,25.10133,0
          55.16344,25.10133,0
          55.16346,25.10133,0
          55.16347,25.10134,0
          55.16349,25.10134,0
          55.1635,25.10135,0
          55.16352,25.10136,0
          55.16353,25.10137,0
          55.16354,25.10138,0
          55.16355,25.10139,0
          55.16356,25.1014,0
          55.16357,25.10141,0
          55.16358,25.10143,0
          55.16358,25.10144,0
          55.16359,25.10145,0
          55.16359,25.10147,0
          55.1636,25.10148,0
          55.1636,25.1015,0
          55.1636,25.10151,0
          55.1636,25.10153,0
          55.16359,25.10154,0
          55.16363,25.10161,0
          55.16368,25.10167,0
          55.16376,25.10176,0
          55.1639,25.10187,0
          55.16406,25.10198,0
          55.16421,25.10207,0
          55.16442,25.10219,0
          55.16469,25.10232,0
          55.16516,25.10248,0
          55.16522,25.1025,0
          55.16545,25.10255,0
          55.16581,25.1026,0
          55.16591,25.1026,0
          55.16634,25.10258,0
          55.16666,25.10258,0
          55.16688,25.10253,0
          55.167,25.1025,0
          55.16711,25.10244,0
          55.16718,25.1024,0
          55.16724,25.10235,0
          55.16734,25.10227,0
          55.16738,25.10212,0
          55.1674,25.10205,0
          55.1674,25.10203,0
          55.16742,25.10185,0
          55.16743,25.1016,0
          55.16742,25.10148,0
          55.16739,25.10135,0
          55.16733,25.1012,0
          55.16724,25.10104,0
          55.16717,25.10092,0
          55.16708,25.1008,0
          55.167,25.10069,0
          55.16693,25.1006,0
          55.16687,25.10051,0
          55.16686,25.10045,0
          55.16686,25.1004,0
          55.16687,25.10027,0
          55.16689,25.10023,0
          55.1669,25.1002,0
          55.16691,25.10018,0
          55.16693,25.10015,0
          55.16708,25.09997,0
          55.16756,25.09949,0
          55.16783,25.09923,0
          55.16824,25.09886,0
          55.16854,25.09857,0
          55.16905,25.09807,0
          55.16921,25.09791,0
          55.16959,25.09755,0
          55.17076,25.09633,0
          55.17119,25.09588,0
          55.17144,25.09564,0
          55.17235,25.09476,0
          55.17259,25.09452,0
          55.17266,25.09443,0
          55.17277,25.09453,0
          55.17313,25.0948,0
          55.17436,25.09583,0
          55.17439,25.09583,0
          55.17441,25.09584,0
          55.17443,25.09584,0
          55.17444,25.09585,0
          55.17446,25.09585,0
          55.17447,25.09586,0
          55.17448,25.09587,0
          55.17449,25.09588,0
          55.17457,25.09587,0
          55.17463,25.09585,0
          55.17469,25.09583,0
          55.17477,25.09578,0
          55.17484,25.09573,0
          55.17492,25.09565,0
          55.17501,25.09555,0
          55.17511,25.09542,0
          55.17511,25.09538,0
          55.17511,25.09534,0
          55.1751,25.09531,0
          55.17508,25.09528,0
          55.17505,25.09524,0
          55.17437,25.09465,0
          55.17424,25.09453,0
          55.17423,25.0945,0
          55.17422,25.09449,0
          55.17421,25.09446,0
          55.1742,25.09443,0
          55.1742,25.09441,0
          55.1742,25.09438,0
          55.1742,25.09436,0
          55.17421,25.09434,0
          55.17422,25.09432,0
          55.17423,25.0943,0
          55.17424,25.09428,0
          55.17461,25.09392,0
          55.17493,25.09359,0
          55.17511,25.09341,0
          55.17521,25.09333,0
          55.17529,25.09328,0
          55.17534,25.09324,0
          55.17543,25.09319,0
          55.17551,25.09316,0
          55.17563,25.09313,0
          55.17568,25.09354,0
          55.17573,25.09379,0
          55.17573,25.09381,0
        </coordinates>        <coordinates>
          55.16277,25.09855,0
          55.16279,25.09874,0
          55.16281,25.09939,0
          55.16282,25.09955,0
          55.16277,25.09954,0
          55.16273,25.09953,0
          55.16263,25.09955,0
          55.16268,25.0999,0
          55.16273,25.1001,0
          55.16284,25.10038,0
          55.16299,25.1007,0
          55.16317,25.10101,0
          55.16331,25.10121,0
          55.16332,25.10124,0
          55.16335,25.10133,0
          55.16338,25.10132,0
          55.1634,25.10132,0
          55.16341,25.10132,0
          55.16343,25.10133,0
          55.16344,25.10133,0
          55.16346,25.10133,0
          55.16347,25.10134,0
          55.16349,25.10134,0
          55.1635,25.10135,0
          55.16352,25.10136,0
          55.16353,25.10137,0
          55.16354,25.10138,0
          55.16355,25.10139,0
          55.16356,25.1014,0
          55.16357,25.10141,0
          55.16358,25.10143,0
          55.16358,25.10144,0
          55.16359,25.10145,0
          55.16359,25.10147,0
          55.1636,25.10148,0
          55.1636,25.1015,0
          55.1636,25.10151,0
          55.1636,25.10153,0
          55.16359,25.10154,0
          55.16363,25.10161,0
          55.16368,25.10167,0
          55.16376,25.10176,0
          55.1639,25.10187,0
          55.16406,25.10198,0
          55.16421,25.10207,0
          55.16442,25.10219,0
          55.16469,25.10232,0
          55.16516,25.10248,0
          55.16522,25.1025,0
          55.16545,25.10255,0
          55.16581,25.1026,0
          55.16591,25.1026,0
          55.16634,25.10258,0
          55.16666,25.10258,0
          55.16688,25.10253,0
          55.167,25.1025,0
          55.16711,25.10244,0
          55.16718,25.1024,0
          55.16724,25.10235,0
          55.16734,25.10227,0
          55.16738,25.10212,0
          55.1674,25.10205,0
          55.1674,25.10203,0
          55.16742,25.10185,0
          55.16743,25.1016,0
          55.16742,25.10148,0
          55.16739,25.10135,0
          55.16733,25.1012,0
          55.16724,25.10104,0
          55.16717,25.10092,0
          55.16708,25.1008,0
          55.167,25.10069,0
          55.16693,25.1006,0
          55.16687,25.10051,0
          55.16686,25.10045,0
          55.16686,25.1004,0
          55.16687,25.10027,0
          55.16689,25.10023,0
          55.1669,25.1002,0
          55.16691,25.10018,0
          55.16693,25.10015,0
          55.16708,25.09997,0
          55.16756,25.09949,0
          55.16783,25.09923,0
          55.16824,25.09886,0
          55.16854,25.09857,0
          55.16905,25.09807,0
          55.16921,25.09791,0
          55.16959,25.09755,0
          55.17076,25.09633,0
          55.17119,25.09588,0
          55.17144,25.09564,0
          55.17235,25.09476,0
          55.17259,25.09452,0
          55.17266,25.09443,0
          55.17277,25.09453,0
          55.17313,25.0948,0
          55.17436,25.09583,0
          55.17439,25.09583,0
          55.17441,25.09584,0
          55.17443,25.09584,0
          55.17444,25.09585,0
          55.17446,25.09585,0
          55.17447,25.09586,0
          55.17448,25.09587,0
          55.17449,25.09588,0
          55.17457,25.09587,0
          55.17463,25.09585,0
          55.17469,25.09583,0
          55.17477,25.09578,0
          55.17484,25.09573,0
          55.17492,25.09565,0
          55.17501,25.09555,0
          55.17511,25.09542,0
          55.17511,25.09538,0
          55.17511,25.09534,0
          55.1751,25.09531,0
          55.17508,25.09528,0
          55.17505,25.09524,0
          55.17437,25.09465,0
          55.17424,25.09453,0
          55.17423,25.0945,0
          55.17422,25.09449,0
          55.17421,25.09446,0
          55.1742,25.09443,0
          55.1742,25.09441,0
          55.1742,25.09438,0
          55.1742,25.09436,0
          55.17421,25.09434,0
          55.17422,25.09432,0
          55.17423,25.0943,0
          55.17424,25.09428,0
          55.17461,25.09392,0
          55.17493,25.09359,0
          55.17511,25.09341,0
          55.17521,25.09333,0
          55.17529,25.09328,0
          55.17534,25.09324,0
          55.17543,25.09319,0
          55.17551,25.09316,0
          55.17563,25.09313,0
          55.17568,25.09354,0
          55.17573,25.09379,0
          55.17573,25.09381,0
        </coordinates>        <coordinates>
          55.16277,25.09855,0
          55.16279,25.09874,0
          55.16281,25.09939,0
          55.16282,25.09955,0
          55.16277,25.09954,0
          55.16273,25.09953,0
          55.16263,25.09955,0
          55.16268,25.0999,0
          55.16273,25.1001,0
          55.16284,25.10038,0
          55.16299,25.1007,0
          55.16317,25.10101,0
          55.16331,25.10121,0
          55.16332,25.10124,0
          55.16335,25.10133,0
          55.16338,25.10132,0
          55.1634,25.10132,0
          55.16341,25.10132,0
          55.16343,25.10133,0
          55.16344,25.10133,0
          55.16346,25.10133,0
          55.16347,25.10134,0
          55.16349,25.10134,0
          55.1635,25.10135,0
          55.16352,25.10136,0
          55.16353,25.10137,0
          55.16354,25.10138,0
          55.16355,25.10139,0
          55.16356,25.1014,0
          55.16357,25.10141,0
          55.16358,25.10143,0
          55.16358,25.10144,0
          55.16359,25.10145,0
          55.16359,25.10147,0
          55.1636,25.10148,0
          55.1636,25.1015,0
          55.1636,25.10151,0
          55.1636,25.10153,0
          55.16359,25.10154,0
          55.16363,25.10161,0
          55.16368,25.10167,0
          55.16376,25.10176,0
          55.1639,25.10187,0
          55.16406,25.10198,0
          55.16421,25.10207,0
          55.16442,25.10219,0
          55.16469,25.10232,0
          55.16516,25.10248,0
          55.16522,25.1025,0
          55.16545,25.10255,0
          55.16581,25.1026,0
          55.16591,25.1026,0
          55.16634,25.10258,0
          55.16666,25.10258,0
          55.16688,25.10253,0
          55.167,25.1025,0
          55.16711,25.10244,0
          55.16718,25.1024,0
          55.16724,25.10235,0
          55.16734,25.10227,0
          55.16738,25.10212,0
          55.1674,25.10205,0
          55.1674,25.10203,0
          55.16742,25.10185,0
          55.16743,25.1016,0
          55.16742,25.10148,0
          55.16739,25.10135,0
          55.16733,25.1012,0
          55.16724,25.10104,0
          55.16717,25.10092,0
          55.16708,25.1008,0
          55.167,25.10069,0
          55.16693,25.1006,0
          55.16687,25.10051,0
          55.16686,25.10045,0
          55.16686,25.1004,0
          55.16687,25.10027,0
          55.16689,25.10023,0
          55.1669,25.1002,0
          55.16691,25.10018,0
          55.16693,25.10015,0
          55.16708,25.09997,0
          55.16756,25.09949,0
          55.16783,25.09923,0
          55.16824,25.09886,0
          55.16854,25.09857,0
          55.16905,25.09807,0
          55.16921,25.09791,0
          55.16959,25.09755,0
          55.17076,25.09633,0
          55.17119,25.09588,0
          55.17144,25.09564,0
          55.17235,25.09476,0
          55.17259,25.09452,0
          55.17266,25.09443,0
          55.17277,25.09453,0
          55.17313,25.0948,0
          55.17436,25.09583,0
          55.17439,25.09583,0
          55.17441,25.09584,0
          55.17443,25.09584,0
          55.17444,25.09585,0
          55.17446,25.09585,0
          55.17447,25.09586,0
          55.17448,25.09587,0
          55.17449,25.09588,0
          55.17457,25.09587,0
          55.17463,25.09585,0
          55.17469,25.09583,0
          55.17477,25.09578,0
          55.17484,25.09573,0
          55.17492,25.09565,0
          55.17501,25.09555,0
          55.17511,25.09542,0
          55.17511,25.09538,0
          55.17511,25.09534,0
          55.1751,25.09531,0
          55.17508,25.09528,0
          55.17505,25.09524,0
          55.17437,25.09465,0
          55.17424,25.09453,0
          55.17423,25.0945,0
          55.17422,25.09449,0
          55.17421,25.09446,0
          55.1742,25.09443,0
          55.1742,25.09441,0
          55.1742,25.09438,0
          55.1742,25.09436,0
          55.17421,25.09434,0
          55.17422,25.09432,0
          55.17423,25.0943,0
          55.17424,25.09428,0
          55.17461,25.09392,0
          55.17493,25.09359,0
          55.17511,25.09341,0
          55.17521,25.09333,0
          55.17529,25.09328,0
          55.17534,25.09324,0
          55.17543,25.09319,0
          55.17551,25.09316,0
          55.17563,25.09313,0
          55.17568,25.09354,0
          55.17573,25.09379,0
          55.17573,25.09381,0
        </coordinates>        <coordinates>
          55.16277,25.09855,0
          55.16279,25.09874,0
          55.16281,25.09939,0
          55.16282,25.09955,0
          55.16277,25.09954,0
          55.16273,25.09953,0
          55.16263,25.09955,0
          55.16268,25.0999,0
          55.16273,25.1001,0
          55.16284,25.10038,0
          55.16299,25.1007,0
          55.16317,25.10101,0
          55.16331,25.10121,0
          55.16332,25.10124,0
          55.16335,25.10133,0
          55.16338,25.10132,0
          55.1634,25.10132,0
          55.16341,25.10132,0
          55.16343,25.10133,0
          55.16344,25.10133,0
          55.16346,25.10133,0
          55.16347,25.10134,0
          55.16349,25.10134,0
          55.1635,25.10135,0
          55.16352,25.10136,0
          55.16353,25.10137,0
          55.16354,25.10138,0
          55.16355,25.10139,0
          55.16356,25.1014,0
          55.16357,25.10141,0
          55.16358,25.10143,0
          55.16358,25.10144,0
          55.16359,25.10145,0
          55.16359,25.10147,0
          55.1636,25.10148,0
          55.1636,25.1015,0
          55.1636,25.10151,0
          55.1636,25.10153,0
          55.16359,25.10154,0
          55.16363,25.10161,0
          55.16368,25.10167,0
          55.16376,25.10176,0
          55.1639,25.10187,0
          55.16406,25.10198,0
          55.16421,25.10207,0
          55.16442,25.10219,0
          55.16469,25.10232,0
          55.16516,25.10248,0
          55.16522,25.1025,0
          55.16545,25.10255,0
          55.16581,25.1026,0
          55.16591,25.1026,0
          55.16634,25.10258,0
          55.16666,25.10258,0
          55.16688,25.10253,0
          55.167,25.1025,0
          55.16711,25.10244,0
          55.16718,25.1024,0
          55.16724,25.10235,0
          55.16734,25.10227,0
          55.16738,25.10212,0
          55.1674,25.10205,0
          55.1674,25.10203,0
          55.16742,25.10185,0
          55.16743,25.1016,0
          55.16742,25.10148,0
          55.16739,25.10135,0
          55.16733,25.1012,0
          55.16724,25.10104,0
          55.16717,25.10092,0
          55.16708,25.1008,0
          55.167,25.10069,0
          55.16693,25.1006,0
          55.16687,25.10051,0
          55.16686,25.10045,0
          55.16686,25.1004,0
          55.16687,25.10027,0
          55.16689,25.10023,0
          55.1669,25.1002,0
          55.16691,25.10018,0
          55.16693,25.10015,0
          55.16708,25.09997,0
          55.16756,25.09949,0
          55.16783,25.09923,0
          55.16824,25.09886,0
          55.16854,25.09857,0
          55.16905,25.09807,0
          55.16921,25.09791,0
          55.16959,25.09755,0
          55.17076,25.09633,0
          55.17119,25.09588,0
          55.17144,25.09564,0
          55.17235,25.09476,0
          55.17259,25.09452,0
          55.17266,25.09443,0
          55.17277,25.09453,0
          55.17313,25.0948,0
          55.17436,25.09583,0
          55.17439,25.09583,0
          55.17441,25.09584,0
          55.17443,25.09584,0
          55.17444,25.09585,0
          55.17446,25.09585,0
          55.17447,25.09586,0
          55.17448,25.09587,0
          55.17449,25.09588,0
          55.17457,25.09587,0
          55.17463,25.09585,0
          55.17469,25.09583,0
          55.17477,25.09578,0
          55.17484,25.09573,0
          55.17492,25.09565,0
          55.17501,25.09555,0
          55.17511,25.09542,0
          55.17511,25.09538,0
          55.17511,25.09534,0
          55.1751,25.09531,0
          55.17508,25.09528,0
          55.17505,25.09524,0
          55.17437,25.09465,0
          55.17424,25.09453,0
          55.17423,25.0945,0
          55.17422,25.09449,0
          55.17421,25.09446,0
          55.1742,25.09443,0
          55.1742,25.09441,0
          55.1742,25.09438,0
          55.1742,25.09436,0
          55.17421,25.09434,0
          55.17422,25.09432,0
          55.17423,25.0943,0
          55.17424,25.09428,0
          55.17461,25.09392,0
          55.17493,25.09359,0
          55.17511,25.09341,0
          55.17521,25.09333,0
          55.17529,25.09328,0
          55.17534,25.09324,0
          55.17543,25.09319,0
          55.17551,25.09316,0
          55.17563,25.09313,0
          55.17568,25.09354,0
          55.17573,25.09379,0
          55.17573,25.09381,0
        </coordinates>        <coordinates>
          55.16277,25.09855,0
          55.16279,25.09874,0
          55.16281,25.09939,0
          55.16282,25.09955,0
          55.16277,25.09954,0
          55.16273,25.09953,0
          55.16263,25.09955,0
          55.16268,25.0999,0
          55.16273,25.1001,0
          55.16284,25.10038,0
          55.16299,25.1007,0
          55.16317,25.10101,0
          55.16331,25.10121,0
          55.16332,25.10124,0
          55.16335,25.10133,0
          55.16338,25.10132,0
          55.1634,25.10132,0
          55.16341,25.10132,0
          55.16343,25.10133,0
          55.16344,25.10133,0
          55.16346,25.10133,0
          55.16347,25.10134,0
          55.16349,25.10134,0
          55.1635,25.10135,0
          55.16352,25.10136,0
          55.16353,25.10137,0
          55.16354,25.10138,0
          55.16355,25.10139,0
          55.16356,25.1014,0
          55.16357,25.10141,0
          55.16358,25.10143,0
          55.16358,25.10144,0
          55.16359,25.10145,0
          55.16359,25.10147,0
          55.1636,25.10148,0
          55.1636,25.1015,0
          55.1636,25.10151,0
          55.1636,25.10153,0
          55.16359,25.10154,0
          55.16363,25.10161,0
          55.16368,25.10167,0
          55.16376,25.10176,0
          55.1639,25.10187,0
          55.16406,25.10198,0
          55.16421,25.10207,0
          55.16442,25.10219,0
          55.16469,25.10232,0
          55.16516,25.10248,0
          55.16522,25.1025,0
          55.16545,25.10255,0
          55.16581,25.1026,0
          55.16591,25.1026,0
          55.16634,25.10258,0
          55.16666,25.10258,0
          55.16688,25.10253,0
          55.167,25.1025,0
          55.16711,25.10244,0
          55.16718,25.1024,0
          55.16724,25.10235,0
          55.16734,25.10227,0
          55.16738,25.10212,0
          55.1674,25.10205,0
          55.1674,25.10203,0
          55.16742,25.10185,0
          55.16743,25.1016,0
          55.16742,25.10148,0
          55.16739,25.10135,0
          55.16733,25.1012,0
          55.16724,25.10104,0
          55.16717,25.10092,0
          55.16708,25.1008,0
          55.167,25.10069,0
          55.16693,25.1006,0
          55.16687,25.10051,0
          55.16686,25.10045,0
          55.16686,25.1004,0
          55.16687,25.10027,0
          55.16689,25.10023,0
          55.1669,25.1002,0
          55.16691,25.10018,0
          55.16693,25.10015,0
          55.16708,25.09997,0
          55.16756,25.09949,0
          55.16783,25.09923,0
          55.16824,25.09886,0
          55.16854,25.09857,0
          55.16905,25.09807,0
          55.16921,25.09791,0
          55.16959,25.09755,0
          55.17076,25.09633,0
          55.17119,25.09588,0
          55.17144,25.09564,0
          55.17235,25.09476,0
          55.17259,25.09452,0
          55.17266,25.09443,0
          55.17277,25.09453,0
          55.17313,25.0948,0
          55.17436,25.09583,0
          55.17439,25.09583,0
          55.17441,25.09584,0
          55.17443,25.09584,0
          55.17444,25.09585,0
          55.17446,25.09585,0
          55.17447,25.09586,0
          55.17448,25.09587,0
          55.17449,25.09588,0
          55.17457,25.09587,0
          55.17463,25.09585,0
          55.17469,25.09583,0
          55.17477,25.09578,0
          55.17484,25.09573,0
          55.17492,25.09565,0
          55.17501,25.09555,0
          55.17511,25.09542,0
          55.17511,25.09538,0
          55.17511,25.09534,0
          55.1751,25.09531,0
          55.17508,25.09528,0
          55.17505,25.09524,0
          55.17437,25.09465,0
          55.17424,25.09453,0
          55.17423,25.0945,0
          55.17422,25.09449,0
          55.17421,25.09446,0
          55.1742,25.09443,0
          55.1742,25.09441,0
          55.1742,25.09438,0
          55.1742,25.09436,0
          55.17421,25.09434,0
          55.17422,25.09432,0
          55.17423,25.0943,0
          55.17424,25.09428,0
          55.17461,25.09392,0
          55.17493,25.09359,0
          55.17511,25.09341,0
          55.17521,25.09333,0
          55.17529,25.09328,0
          55.17534,25.09324,0
          55.17543,25.09319,0
          55.17551,25.09316,0
          55.17563,25.09313,0
          55.17568,25.09354,0
          55.17573,25.09379,0
          55.17573,25.09381,0
        </coordinates>        <coordinates>
          55.16277,25.09855,0
          55.16279,25.09874,0
          55.16281,25.09939,0
          55.16282,25.09955,0
          55.16277,25.09954,0
          55.16263,25.09955,0
          55.16268,25.0999,0
          55.16273,25.1001,0
          55.16284,25.10038,0
          55.16299,25.1007,0
          55.16317,25.10101,0
          55.16331,25.10121,0
          55.16335,25.10133,0
          55.16341,25.10132,0
          55.16347,25.10134,0
          55.16353,25.10137,0
          55.16358,25.10144,0
          55.1636,25.10153,0
          55.16363,25.10161,0
          55.16368,25.10167,0
          55.16376,25.10176,0
          55.1639,25.10187,0
          55.16406,25.10198,0
          55.16421,25.10207,0
          55.16442,25.10219,0
          55.16469,25.10232,0
          55.16516,25.10248,0
          55.16522,25.1025,0
          55.16545,25.10255,0
          55.16581,25.1026,0
          55.16591,25.1026,0
          55.16634,25.10258,0
          55.16666,25.10258,0
          55.16688,25.10253,0
          55.167,25.1025,0
          55.16711,25.10244,0
          55.16718,25.1024,0
          55.16724,25.10235,0
          55.16734,25.10227,0
          55.16738,25.10212,0
          55.1674,25.10203,0
          55.16742,25.10185,0
          55.16743,25.1016,0
          55.16742,25.10148,0
          55.16739,25.10135,0
          55.16733,25.1012,0
          55.16724,25.10104,0
          55.16717,25.10092,0
          55.16708,25.1008,0
          55.167,25.10069,0
          55.16693,25.1006,0
          55.16687,25.10051,0
          55.16687,25.10027,0
          55.16691,25.10018,0
          55.16708,25.09997,0
          55.16756,25.09949,0
          55.16783,25.09923,0
          55.16824,25.09886,0
          55.16854,25.09857,0
          55.16905,25.09807,0
          55.16921,25.09791,0
          55.16959,25.09755,0
          55.17076,25.09633,0
          55.17119,25.09588,0
          55.17144,25.09564,0
          55.17235,25.09476,0
          55.17259,25.09452,0
          55.17266,25.09443,0
          55.17277,25.09453,0
          55.17313,25.0948,0
          55.17436,25.09583,0
          55.17443,25.09584,0
          55.17449,25.09588,0
          55.17457,25.09587,0
          55.17463,25.09585,0
          55.17469,25.09583,0
          55.17477,25.09578,0
          55.17484,25.09573,0
          55.17492,25.09565,0
          55.17501,25.09555,0
          55.17511,25.09542,0
          55.1751,25.09531,0
          55.17437,25.09465,0
          55.17424,25.09453,0
          55.1742,25.09443,0
          55.17422,25.09432,0
          55.17461,25.09392,0
          55.17493,25.09359,0
          55.17511,25.09341,0
          55.17521,25.09333,0
          55.17529,25.09328,0
          55.17534,25.09324,0
          55.17543,25.09319,0
          55.17551,25.09316,0
          55.17563,25.09313,0
          55.17568,25.09354,0
          55.17573,25.09379,0
        </coordinates>        <coordinates>
          55.16279,25.09874,0
          55.16281,25.09939,0
          55.16277,25.09954,0
          55.16263,25.09955,0
          55.16268,25.0999,0
          55.16273,25.1001,0
          55.16284,25.10038,0
          55.16299,25.1007,0
          55.16317,25.10101,0
          55.16331,25.10121,0
          55.1634,25.10132,0
          55.16352,25.10136,0
          55.1636,25.10148,0
          55.16368,25.10167,0
          55.16376,25.10176,0
          55.1639,25.10187,0
          55.16406,25.10198,0
          55.16421,25.10207,0
          55.16442,25.10219,0
          55.16469,25.10232,0
          55.16516,25.10248,0
          55.16545,25.10255,0
          55.16581,25.1026,0
          55.16591,25.1026,0
          55.16634,25.10258,0
          55.16666,25.10258,0
          55.16688,25.10253,0
          55.167,25.1025,0
          55.16711,25.10244,0
          55.16734,25.10227,0
          55.16738,25.10212,0
          55.16742,25.10185,0
          55.16743,25.1016,0
          55.16733,25.1012,0
          55.16724,25.10104,0
          55.16717,25.10092,0
          55.16708,25.1008,0
          55.167,25.10069,0
          55.16687,25.10051,0
          55.16689,25.10023,0
          55.16708,25.09997,0
          55.16756,25.09949,0
          55.16783,25.09923,0
          55.16824,25.09886,0
          55.16854,25.09857,0
          55.16905,25.09807,0
          55.16921,25.09791,0
          55.16959,25.09755,0
          55.17076,25.09633,0
          55.17119,25.09588,0
          55.17144,25.09564,0
          55.17235,25.09476,0
          55.17259,25.09452,0
          55.17277,25.09453,0
          55.17313,25.0948,0
          55.17436,25.09583,0
          55.17447,25.09586,0
          55.17463,25.09585,0
          55.17484,25.09573,0
          55.17501,25.09555,0
          55.17511,25.09542,0
          55.17505,25.09524,0
          55.17437,25.09465,0
          55.17424,25.09453,0
          55.1742,25.09436,0
          55.17461,25.09392,0
          55.17493,25.09359,0
          55.17511,25.09341,0
          55.17521,25.09333,0
          55.17543,25.09319,0
          55.17563,25.09313,0
          55.17568,25.09354,0
          55.17573,25.09379,0
        </coordinates>
